country;placename;frequency;start_date;end_date;year;month;week;deaths;expected_deaths;excess_deaths;baseline
Hungary;HUN;weekly;02/22/2016;02/28/2016;2016;2;8;2491;;;
Hungary;HUN;weekly;02/29/2016;03/06/2016;2016;3;9;2535;;;
Hungary;HUN;weekly;03/07/2016;03/13/2016;2016;3;10;2496;;;
Hungary;HUN;weekly;03/14/2016;03/20/2016;2016;3;11;2438;;;
Hungary;HUN;weekly;03/21/2016;03/27/2016;2016;3;12;2481;;;
Hungary;HUN;weekly;03/28/2016;04/03/2016;2016;4;13;2537;;;
Hungary;HUN;weekly;04/04/2016;04/10/2016;2016;4;14;2456;;;
Hungary;HUN;weekly;04/11/2016;04/17/2016;2016;4;15;2318;;;
Hungary;HUN;weekly;04/18/2016;04/24/2016;2016;4;16;2349;;;
Hungary;HUN;weekly;04/25/2016;05/01/2016;2016;5;17;2364;;;
Hungary;HUN;weekly;05/02/2016;05/08/2016;2016;5;18;2279;;;
Hungary;HUN;weekly;05/09/2016;05/15/2016;2016;5;19;2370;;;
Hungary;HUN;weekly;05/16/2016;05/22/2016;2016;5;20;2381;;;
Hungary;HUN;weekly;05/23/2016;05/29/2016;2016;5;21;2261;;;
Hungary;HUN;weekly;05/30/2016;06/05/2016;2016;6;22;2285;;;
Hungary;HUN;weekly;06/06/2016;06/12/2016;2016;6;23;2235;;;
Hungary;HUN;weekly;06/13/2016;06/19/2016;2016;6;24;2151;;;
Hungary;HUN;weekly;06/20/2016;06/26/2016;2016;6;25;2481;;;
Hungary;HUN;weekly;06/27/2016;07/03/2016;2016;7;26;2303;;;
Hungary;HUN;weekly;07/04/2016;07/10/2016;2016;7;27;2102;;;
Hungary;HUN;weekly;07/11/2016;07/17/2016;2016;7;28;2276;;;
Hungary;HUN;weekly;07/18/2016;07/24/2016;2016;7;29;2210;;;
Hungary;HUN;weekly;07/25/2016;07/31/2016;2016;7;30;2277;;;
Hungary;HUN;weekly;08/01/2016;08/07/2016;2016;8;31;2221;;;
Hungary;HUN;weekly;08/08/2016;08/14/2016;2016;8;32;2120;;;
Hungary;HUN;weekly;08/15/2016;08/21/2016;2016;8;33;2222;;;
Hungary;HUN;weekly;08/22/2016;08/28/2016;2016;8;34;2241;;;
Hungary;HUN;weekly;08/29/2016;09/04/2016;2016;9;35;2320;;;
Hungary;HUN;weekly;09/05/2016;09/11/2016;2016;9;36;2246;;;
Hungary;HUN;weekly;09/12/2016;09/18/2016;2016;9;37;2365;;;
Hungary;HUN;weekly;09/19/2016;09/25/2016;2016;9;38;2263;;;
Hungary;HUN;weekly;09/26/2016;10/02/2016;2016;10;39;2423;;;
Hungary;HUN;weekly;10/03/2016;10/09/2016;2016;10;40;2447;;;
Hungary;HUN;weekly;10/10/2016;10/16/2016;2016;10;41;2538;;;
Hungary;HUN;weekly;10/17/2016;10/23/2016;2016;10;42;2493;;;
Hungary;HUN;weekly;10/24/2016;10/30/2016;2016;10;43;2527;;;
Hungary;HUN;weekly;10/31/2016;11/06/2016;2016;11;44;2458;;;
Hungary;HUN;weekly;11/07/2016;11/13/2016;2016;11;45;2471;;;
Hungary;HUN;weekly;11/14/2016;11/20/2016;2016;11;46;2483;;;
Hungary;HUN;weekly;11/21/2016;11/27/2016;2016;11;47;2539;;;
Hungary;HUN;weekly;11/28/2016;12/04/2016;2016;12;48;2540;;;
Hungary;HUN;weekly;12/05/2016;12/11/2016;2016;12;49;2635;;;
Hungary;HUN;weekly;12/12/2016;12/18/2016;2016;12;50;2585;;;
Hungary;HUN;weekly;12/19/2016;12/25/2016;2016;12;51;2845;;;
Hungary;HUN;weekly;12/26/2016;01/01/2017;2016;1;52;2897;;;
Hungary;HUN;weekly;01/05/2015;01/11/2015;2015;1;2;3005;;;
Hungary;HUN;weekly;01/12/2015;01/18/2015;2015;1;3;2900;;;
Hungary;HUN;weekly;01/19/2015;01/25/2015;2015;1;4;3005;;;
Hungary;HUN;weekly;01/26/2015;02/01/2015;2015;2;5;3067;;;
Hungary;HUN;weekly;02/02/2015;02/08/2015;2015;2;6;3350;;;
Hungary;HUN;weekly;02/09/2015;02/15/2015;2015;2;7;3280;;;
Hungary;HUN;weekly;02/16/2015;02/22/2015;2015;2;8;3349;;;
Hungary;HUN;weekly;02/23/2015;03/01/2015;2015;3;9;3120;;;
Hungary;HUN;weekly;03/02/2015;03/08/2015;2015;3;10;2962;;;
Hungary;HUN;weekly;03/09/2015;03/15/2015;2015;3;11;2777;;;
Hungary;HUN;weekly;03/16/2015;03/22/2015;2015;3;12;2764;;;
Hungary;HUN;weekly;03/23/2015;03/29/2015;2015;3;13;2690;;;
Hungary;HUN;weekly;03/30/2015;04/05/2015;2015;4;14;2639;;;
Hungary;HUN;weekly;04/06/2015;04/12/2015;2015;4;15;2612;;;
Hungary;HUN;weekly;04/13/2015;04/19/2015;2015;4;16;2612;;;
Hungary;HUN;weekly;04/20/2015;04/26/2015;2015;4;17;2598;;;
Hungary;HUN;weekly;04/27/2015;05/03/2015;2015;5;18;2467;;;
Hungary;HUN;weekly;05/04/2015;05/10/2015;2015;5;19;2420;;;
Hungary;HUN;weekly;05/11/2015;05/17/2015;2015;5;20;2293;;;
Hungary;HUN;weekly;05/18/2015;05/24/2015;2015;5;21;2274;;;
Hungary;HUN;weekly;05/25/2015;05/31/2015;2015;5;22;2177;;;
Hungary;HUN;weekly;06/01/2015;06/07/2015;2015;6;23;2434;;;
Hungary;HUN;weekly;06/08/2015;06/14/2015;2015;6;24;2298;;;
Hungary;HUN;weekly;06/15/2015;06/21/2015;2015;6;25;2067;;;
Hungary;HUN;weekly;06/22/2015;06/28/2015;2015;6;26;2141;;;
Hungary;HUN;weekly;06/29/2015;07/05/2015;2015;7;27;2383;;;
Hungary;HUN;weekly;07/06/2015;07/12/2015;2015;7;28;2491;;;
Hungary;HUN;weekly;07/13/2015;07/19/2015;2015;7;29;2358;;;
Hungary;HUN;weekly;07/20/2015;07/26/2015;2015;7;30;2625;;;
Hungary;HUN;weekly;07/27/2015;08/02/2015;2015;8;31;2020;;;
Hungary;HUN;weekly;08/03/2015;08/09/2015;2015;8;32;2378;;;
Hungary;HUN;weekly;08/10/2015;08/16/2015;2015;8;33;2747;;;
Hungary;HUN;weekly;08/17/2015;08/23/2015;2015;8;34;2002;;;
Hungary;HUN;weekly;08/24/2015;08/30/2015;2015;8;35;2282;;;
Hungary;HUN;weekly;08/31/2015;09/06/2015;2015;9;36;2220;;;
Hungary;HUN;weekly;09/07/2015;09/13/2015;2015;9;37;2192;;;
Hungary;HUN;weekly;09/14/2015;09/20/2015;2015;9;38;2379;;;
Hungary;HUN;weekly;09/21/2015;09/27/2015;2015;9;39;2147;;;
Hungary;HUN;weekly;09/28/2015;10/04/2015;2015;10;40;2192;;;
Hungary;HUN;weekly;10/05/2015;10/11/2015;2015;10;41;2332;;;
Hungary;HUN;weekly;10/12/2015;10/18/2015;2015;10;42;2463;;;
Hungary;HUN;weekly;10/19/2015;10/25/2015;2015;10;43;2437;;;
Hungary;HUN;weekly;10/26/2015;11/01/2015;2015;11;44;2418;;;
Hungary;HUN;weekly;11/02/2015;11/08/2015;2015;11;45;2425;;;
Hungary;HUN;weekly;11/09/2015;11/15/2015;2015;11;46;2315;;;
Hungary;HUN;weekly;11/16/2015;11/22/2015;2015;11;47;2440;;;
Hungary;HUN;weekly;11/23/2015;11/29/2015;2015;11;48;2389;;;
Hungary;HUN;weekly;11/30/2015;12/06/2015;2015;12;49;2385;;;
Hungary;HUN;weekly;12/07/2015;12/13/2015;2015;12;50;2418;;;
Hungary;HUN;weekly;12/14/2015;12/20/2015;2015;12;51;2406;;;
Hungary;HUN;weekly;12/21/2015;12/27/2015;2015;12;52;2514;;;
Ireland;IRL;weekly;01/05/2015;01/11/2015;2015;1;2;642;;;
Ireland;IRL;weekly;01/12/2015;01/18/2015;2015;1;3;618;;;
Ireland;IRL;weekly;01/19/2015;01/25/2015;2015;1;4;611;;;
Ireland;IRL;weekly;01/26/2015;02/01/2015;2015;2;5;644;;;
Ireland;IRL;weekly;02/02/2015;02/08/2015;2015;2;6;657;;;
Ireland;IRL;weekly;02/09/2015;02/15/2015;2015;2;7;651;;;
Ireland;IRL;weekly;02/16/2015;02/22/2015;2015;2;8;669;;;
Ireland;IRL;weekly;02/23/2015;03/01/2015;2015;3;9;665;;;
Ireland;IRL;weekly;03/02/2015;03/08/2015;2015;3;10;661;;;
Ireland;IRL;weekly;03/09/2015;03/15/2015;2015;3;11;610;;;
Ireland;IRL;weekly;03/16/2015;03/22/2015;2015;3;12;630;;;
Ireland;IRL;weekly;03/23/2015;03/29/2015;2015;3;13;603;;;
Ireland;IRL;weekly;03/30/2015;04/05/2015;2015;4;14;592;;;
Ireland;IRL;weekly;04/06/2015;04/12/2015;2015;4;15;583;;;
Ireland;IRL;weekly;04/13/2015;04/19/2015;2015;4;16;552;;;
Ireland;IRL;weekly;04/20/2015;04/26/2015;2015;4;17;545;;;
Ireland;IRL;weekly;04/27/2015;05/03/2015;2015;5;18;553;;;
Ireland;IRL;weekly;05/04/2015;05/10/2015;2015;5;19;549;;;
Ireland;IRL;weekly;05/11/2015;05/17/2015;2015;5;20;590;;;
Ireland;IRL;weekly;05/18/2015;05/24/2015;2015;5;21;536;;;
Ireland;IRL;weekly;05/25/2015;05/31/2015;2015;5;22;529;;;
Ireland;IRL;weekly;06/01/2015;06/07/2015;2015;6;23;497;;;
Ireland;IRL;weekly;06/08/2015;06/14/2015;2015;6;24;527;;;
Ireland;IRL;weekly;06/15/2015;06/21/2015;2015;6;25;515;;;
Ireland;IRL;weekly;06/22/2015;06/28/2015;2015;6;26;512;;;
Ireland;IRL;weekly;06/29/2015;07/05/2015;2015;7;27;517;;;
Ireland;IRL;weekly;07/06/2015;07/12/2015;2015;7;28;509;;;
Ireland;IRL;weekly;07/13/2015;07/19/2015;2015;7;29;483;;;
Ireland;IRL;weekly;07/20/2015;07/26/2015;2015;7;30;455;;;
Ireland;IRL;weekly;07/27/2015;08/02/2015;2015;8;31;474;;;
Ireland;IRL;weekly;08/03/2015;08/09/2015;2015;8;32;513;;;
Ireland;IRL;weekly;08/10/2015;08/16/2015;2015;8;33;526;;;
Ireland;IRL;weekly;08/17/2015;08/23/2015;2015;8;34;536;;;
Ireland;IRL;weekly;08/24/2015;08/30/2015;2015;8;35;469;;;
Ireland;IRL;weekly;08/31/2015;09/06/2015;2015;9;36;530;;;
Ireland;IRL;weekly;09/07/2015;09/13/2015;2015;9;37;534;;;
Ireland;IRL;weekly;09/14/2015;09/20/2015;2015;9;38;483;;;
Ireland;IRL;weekly;09/21/2015;09/27/2015;2015;9;39;585;;;
Ireland;IRL;weekly;09/28/2015;10/04/2015;2015;10;40;506;;;
Ireland;IRL;weekly;10/05/2015;10/11/2015;2015;10;41;565;;;
Ireland;IRL;weekly;10/12/2015;10/18/2015;2015;10;42;576;;;
Ireland;IRL;weekly;10/19/2015;10/25/2015;2015;10;43;593;;;
Ireland;IRL;weekly;10/26/2015;11/01/2015;2015;11;44;564;;;
Ireland;IRL;weekly;11/02/2015;11/08/2015;2015;11;45;533;;;
Ireland;IRL;weekly;11/09/2015;11/15/2015;2015;11;46;559;;;
Ireland;IRL;weekly;11/16/2015;11/22/2015;2015;11;47;527;;;
Ireland;IRL;weekly;11/23/2015;11/29/2015;2015;11;48;544;;;
Ireland;IRL;weekly;11/30/2015;12/06/2015;2015;12;49;568;;;
Ireland;IRL;weekly;12/07/2015;12/13/2015;2015;12;50;591;;;
Ireland;IRL;weekly;12/14/2015;12/20/2015;2015;12;51;607;;;
Ireland;IRL;weekly;12/21/2015;12/27/2015;2015;12;52;595;;;
Ireland;IRL;weekly;01/11/2016;01/17/2016;2016;1;2;683;;;
Ireland;IRL;weekly;01/18/2016;01/24/2016;2016;1;3;691;;;
Ireland;IRL;weekly;01/25/2016;01/31/2016;2016;1;4;688;;;
Ireland;IRL;weekly;02/01/2016;02/07/2016;2016;2;5;629;;;
Ireland;IRL;weekly;02/08/2016;02/14/2016;2016;2;6;658;;;
Ireland;IRL;weekly;02/15/2016;02/21/2016;2016;2;7;643;;;
Ireland;IRL;weekly;02/22/2016;02/28/2016;2016;2;8;616;;;
Ireland;IRL;weekly;02/29/2016;03/06/2016;2016;3;9;645;;;
Ireland;IRL;weekly;03/07/2016;03/13/2016;2016;3;10;627;;;
Ireland;IRL;weekly;03/14/2016;03/20/2016;2016;3;11;612;;;
Ireland;IRL;weekly;03/21/2016;03/27/2016;2016;3;12;672;;;
Ireland;IRL;weekly;03/28/2016;04/03/2016;2016;4;13;604;;;
Ireland;IRL;weekly;04/04/2016;04/10/2016;2016;4;14;627;;;
Ireland;IRL;weekly;04/11/2016;04/17/2016;2016;4;15;594;;;
Ireland;IRL;weekly;04/18/2016;04/24/2016;2016;4;16;541;;;
Ireland;IRL;weekly;04/25/2016;05/01/2016;2016;5;17;584;;;
Ireland;IRL;weekly;05/02/2016;05/08/2016;2016;5;18;573;;;
Ireland;IRL;weekly;05/09/2016;05/15/2016;2016;5;19;546;;;
Ireland;IRL;weekly;05/16/2016;05/22/2016;2016;5;20;512;;;
Ireland;IRL;weekly;05/23/2016;05/29/2016;2016;5;21;550;;;
Ireland;IRL;weekly;05/30/2016;06/05/2016;2016;6;22;565;;;
Ireland;IRL;weekly;06/06/2016;06/12/2016;2016;6;23;538;;;
Ireland;IRL;weekly;06/13/2016;06/19/2016;2016;6;24;495;;;
Ireland;IRL;weekly;06/20/2016;06/26/2016;2016;6;25;516;;;
Ireland;IRL;weekly;06/27/2016;07/03/2016;2016;7;26;511;;;
Ireland;IRL;weekly;07/04/2016;07/10/2016;2016;7;27;509;;;
Ireland;IRL;weekly;07/11/2016;07/17/2016;2016;7;28;517;;;
Ireland;IRL;weekly;07/18/2016;07/24/2016;2016;7;29;554;;;
Ireland;IRL;weekly;07/25/2016;07/31/2016;2016;7;30;531;;;
Ireland;IRL;weekly;08/01/2016;08/07/2016;2016;8;31;478;;;
Ireland;IRL;weekly;08/08/2016;08/14/2016;2016;8;32;490;;;
Ireland;IRL;weekly;08/15/2016;08/21/2016;2016;8;33;540;;;
Ireland;IRL;weekly;08/22/2016;08/28/2016;2016;8;34;490;;;
Ireland;IRL;weekly;08/29/2016;09/04/2016;2016;9;35;506;;;
Ireland;IRL;weekly;09/05/2016;09/11/2016;2016;9;36;555;;;
Ireland;IRL;weekly;09/12/2016;09/18/2016;2016;9;37;527;;;
Ireland;IRL;weekly;09/19/2016;09/25/2016;2016;9;38;532;;;
Ireland;IRL;weekly;09/26/2016;10/02/2016;2016;10;39;562;;;
Ireland;IRL;weekly;10/03/2016;10/09/2016;2016;10;40;536;;;
Ireland;IRL;weekly;10/10/2016;10/16/2016;2016;10;41;553;;;
Ireland;IRL;weekly;10/17/2016;10/23/2016;2016;10;42;544;;;
Ireland;IRL;weekly;10/24/2016;10/30/2016;2016;10;43;572;;;
Ireland;IRL;weekly;10/31/2016;11/06/2016;2016;11;44;522;;;
Ireland;IRL;weekly;11/07/2016;11/13/2016;2016;11;45;570;;;
Ireland;IRL;weekly;11/14/2016;11/20/2016;2016;11;46;661;;;
Ireland;IRL;weekly;11/21/2016;11/27/2016;2016;11;47;618;;;
Ireland;IRL;weekly;11/28/2016;12/04/2016;2016;12;48;640;;;
Ireland;IRL;weekly;12/05/2016;12/11/2016;2016;12;49;706;;;
Ireland;IRL;weekly;12/12/2016;12/18/2016;2016;12;50;674;;;
Ireland;IRL;weekly;12/19/2016;12/25/2016;2016;12;51;676;;;
Ireland;IRL;weekly;01/09/2017;01/15/2017;2017;1;2;811;;;
Ireland;IRL;weekly;01/16/2017;01/22/2017;2017;1;3;787;;;
Ireland;IRL;weekly;01/23/2017;01/29/2017;2017;1;4;713;;;
Ireland;IRL;weekly;01/30/2017;02/05/2017;2017;2;5;657;;;
Ireland;IRL;weekly;02/06/2017;02/12/2017;2017;2;6;608;;;
Ireland;IRL;weekly;02/13/2017;02/19/2017;2017;2;7;634;;;
Ireland;IRL;weekly;02/20/2017;02/26/2017;2017;2;8;646;;;
Ireland;IRL;weekly;02/27/2017;03/05/2017;2017;3;9;600;;;
Ireland;IRL;weekly;03/06/2017;03/12/2017;2017;3;10;620;;;
Ireland;IRL;weekly;03/13/2017;03/19/2017;2017;3;11;553;;;
Ireland;IRL;weekly;03/20/2017;03/26/2017;2017;3;12;552;;;
Ireland;IRL;weekly;03/27/2017;04/02/2017;2017;4;13;567;;;
Ireland;IRL;weekly;04/03/2017;04/09/2017;2017;4;14;567;;;
Ireland;IRL;weekly;04/10/2017;04/16/2017;2017;4;15;569;;;
Ireland;IRL;weekly;04/17/2017;04/23/2017;2017;4;16;542;;;
Ireland;IRL;weekly;04/24/2017;04/30/2017;2017;4;17;588;;;
Ireland;IRL;weekly;05/01/2017;05/07/2017;2017;5;18;548;;;
Ireland;IRL;weekly;05/08/2017;05/14/2017;2017;5;19;551;;;
Ireland;IRL;weekly;05/15/2017;05/21/2017;2017;5;20;529;;;
Ireland;IRL;weekly;05/22/2017;05/28/2017;2017;5;21;552;;;
Ireland;IRL;weekly;05/29/2017;06/04/2017;2017;6;22;520;;;
Ireland;IRL;weekly;06/05/2017;06/11/2017;2017;6;23;489;;;
Ireland;IRL;weekly;06/12/2017;06/18/2017;2017;6;24;532;;;
Ireland;IRL;weekly;06/19/2017;06/25/2017;2017;6;25;531;;;
Ireland;IRL;weekly;06/26/2017;07/02/2017;2017;7;26;506;;;
Ireland;IRL;weekly;07/03/2017;07/09/2017;2017;7;27;526;;;
Ireland;IRL;weekly;07/10/2017;07/16/2017;2017;7;28;490;;;
Ireland;IRL;weekly;07/17/2017;07/23/2017;2017;7;29;514;;;
Ireland;IRL;weekly;07/24/2017;07/30/2017;2017;7;30;512;;;
Ireland;IRL;weekly;07/31/2017;08/06/2017;2017;8;31;527;;;
Ireland;IRL;weekly;08/07/2017;08/13/2017;2017;8;32;511;;;
Ireland;IRL;weekly;08/14/2017;08/20/2017;2017;8;33;504;;;
Ireland;IRL;weekly;08/21/2017;08/27/2017;2017;8;34;537;;;
Ireland;IRL;weekly;08/28/2017;09/03/2017;2017;9;35;542;;;
Ireland;IRL;weekly;09/04/2017;09/10/2017;2017;9;36;534;;;
Ireland;IRL;weekly;09/11/2017;09/17/2017;2017;9;37;574;;;
Ireland;IRL;weekly;09/18/2017;09/24/2017;2017;9;38;564;;;
Ireland;IRL;weekly;09/25/2017;10/01/2017;2017;10;39;526;;;
Ireland;IRL;weekly;10/02/2017;10/08/2017;2017;10;40;578;;;
Ireland;IRL;weekly;10/09/2017;10/15/2017;2017;10;41;576;;;
Ireland;IRL;weekly;10/16/2017;10/22/2017;2017;10;42;610;;;
Ireland;IRL;weekly;10/23/2017;10/29/2017;2017;10;43;611;;;
Ireland;IRL;weekly;10/30/2017;11/05/2017;2017;11;44;548;;;
Ireland;IRL;weekly;11/06/2017;11/12/2017;2017;11;45;576;;;
Ireland;IRL;weekly;11/13/2017;11/19/2017;2017;11;46;640;;;
Ireland;IRL;weekly;11/20/2017;11/26/2017;2017;11;47;585;;;
Ireland;IRL;weekly;11/27/2017;12/03/2017;2017;12;48;577;;;
Ireland;IRL;weekly;12/04/2017;12/10/2017;2017;12;49;611;;;
Ireland;IRL;weekly;12/11/2017;12/17/2017;2017;12;50;687;;;
Ireland;IRL;weekly;12/18/2017;12/24/2017;2017;12;51;671;;;
Ireland;IRL;weekly;12/25/2017;12/31/2017;2017;12;52;741;;;
Ireland;IRL;weekly;01/08/2018;01/14/2018;2018;1;2;829;;;
Ireland;IRL;weekly;01/15/2018;01/21/2018;2018;1;3;825;;;
Ireland;IRL;weekly;01/22/2018;01/28/2018;2018;1;4;716;;;
Ireland;IRL;weekly;01/29/2018;02/04/2018;2018;2;5;762;;;
Ireland;IRL;weekly;02/05/2018;02/11/2018;2018;2;6;749;;;
Ireland;IRL;weekly;02/12/2018;02/18/2018;2018;2;7;708;;;
Ireland;IRL;weekly;02/19/2018;02/25/2018;2018;2;8;651;;;
Ireland;IRL;weekly;02/26/2018;03/04/2018;2018;3;9;680;;;
Ireland;IRL;weekly;03/05/2018;03/11/2018;2018;3;10;717;;;
Ireland;IRL;weekly;03/12/2018;03/18/2018;2018;3;11;667;;;
Ireland;IRL;weekly;03/19/2018;03/25/2018;2018;3;12;635;;;
Ireland;IRL;weekly;03/26/2018;04/01/2018;2018;4;13;617;;;
Ireland;IRL;weekly;04/02/2018;04/08/2018;2018;4;14;639;;;
Ireland;IRL;weekly;04/09/2018;04/15/2018;2018;4;15;599;;;
Ireland;IRL;weekly;04/16/2018;04/22/2018;2018;4;16;606;;;
Ireland;IRL;weekly;04/23/2018;04/29/2018;2018;4;17;588;;;
Ireland;IRL;weekly;04/30/2018;05/06/2018;2018;5;18;545;;;
Ireland;IRL;weekly;05/07/2018;05/13/2018;2018;5;19;511;;;
Ireland;IRL;weekly;05/14/2018;05/20/2018;2018;5;20;537;;;
Ireland;IRL;weekly;05/21/2018;05/27/2018;2018;5;21;583;;;
Ireland;IRL;weekly;05/28/2018;06/03/2018;2018;6;22;564;;;
Ireland;IRL;weekly;06/04/2018;06/10/2018;2018;6;23;549;;;
Ireland;IRL;weekly;06/11/2018;06/17/2018;2018;6;24;546;;;
Ireland;IRL;weekly;06/18/2018;06/24/2018;2018;6;25;502;;;
Ireland;IRL;weekly;06/25/2018;07/01/2018;2018;7;26;584;;;
Ireland;IRL;weekly;07/02/2018;07/08/2018;2018;7;27;573;;;
Ireland;IRL;weekly;07/09/2018;07/15/2018;2018;7;28;513;;;
Ireland;IRL;weekly;07/16/2018;07/22/2018;2018;7;29;560;;;
Ireland;IRL;weekly;07/23/2018;07/29/2018;2018;7;30;532;;;
Ireland;IRL;weekly;07/30/2018;08/05/2018;2018;8;31;492;;;
Ireland;IRL;weekly;08/06/2018;08/12/2018;2018;8;32;519;;;
Ireland;IRL;weekly;08/13/2018;08/19/2018;2018;8;33;489;;;
Ireland;IRL;weekly;08/20/2018;08/26/2018;2018;8;34;530;;;
Ireland;IRL;weekly;08/27/2018;09/02/2018;2018;9;35;547;;;
Ireland;IRL;weekly;09/03/2018;09/09/2018;2018;9;36;509;;;
Ireland;IRL;weekly;09/10/2018;09/16/2018;2018;9;37;557;;;
Ireland;IRL;weekly;09/17/2018;09/23/2018;2018;9;38;563;;;
Ireland;IRL;weekly;09/24/2018;09/30/2018;2018;9;39;549;;;
Ireland;IRL;weekly;10/01/2018;10/07/2018;2018;10;40;556;;;
Ireland;IRL;weekly;10/08/2018;10/14/2018;2018;10;41;569;;;
Ireland;IRL;weekly;10/15/2018;10/21/2018;2018;10;42;593;;;
Ireland;IRL;weekly;10/22/2018;10/28/2018;2018;10;43;557;;;
Ireland;IRL;weekly;10/29/2018;11/04/2018;2018;11;44;577;;;
Ireland;IRL;weekly;11/05/2018;11/11/2018;2018;11;45;658;;;
Ireland;IRL;weekly;11/12/2018;11/18/2018;2018;11;46;607;;;
Ireland;IRL;weekly;11/19/2018;11/25/2018;2018;11;47;594;;;
Ireland;IRL;weekly;11/26/2018;12/02/2018;2018;12;48;590;;;
Ireland;IRL;weekly;12/03/2018;12/09/2018;2018;12;49;628;;;
Ireland;IRL;weekly;12/10/2018;12/16/2018;2018;12;50;633;;;
Ireland;IRL;weekly;12/17/2018;12/23/2018;2018;12;51;608;;;
Ireland;IRL;weekly;12/24/2018;12/30/2018;2018;12;52;609;;;
Ireland;IRL;weekly;01/07/2019;01/13/2019;2019;1;2;691;;;
Ireland;IRL;weekly;01/14/2019;01/20/2019;2019;1;3;644;;;
Ireland;IRL;weekly;01/21/2019;01/27/2019;2019;1;4;700;;;
Ireland;IRL;weekly;01/28/2019;02/03/2019;2019;2;5;695;;;
Ireland;IRL;weekly;02/04/2019;02/10/2019;2019;2;6;689;;;
Ireland;IRL;weekly;02/11/2019;02/17/2019;2019;2;7;673;;;
Ireland;IRL;weekly;02/18/2019;02/24/2019;2019;2;8;594;;;
Ireland;IRL;weekly;02/25/2019;03/03/2019;2019;3;9;634;;;
Ireland;IRL;weekly;03/04/2019;03/10/2019;2019;3;10;639;;;
Ireland;IRL;weekly;03/11/2019;03/17/2019;2019;3;11;599;;;
Ireland;IRL;weekly;03/18/2019;03/24/2019;2019;3;12;569;;;
Ireland;IRL;weekly;03/25/2019;03/31/2019;2019;3;13;615;;;
Ireland;IRL;weekly;04/01/2019;04/07/2019;2019;4;14;573;;;
Ireland;IRL;weekly;04/08/2019;04/14/2019;2019;4;15;626;;;
Ireland;IRL;weekly;04/15/2019;04/21/2019;2019;4;16;590;;;
Ireland;IRL;weekly;04/22/2019;04/28/2019;2019;4;17;573;;;
Ireland;IRL;weekly;04/29/2019;05/05/2019;2019;5;18;594;;;
Ireland;IRL;weekly;05/06/2019;05/12/2019;2019;5;19;644;;;
Ireland;IRL;weekly;05/13/2019;05/19/2019;2019;5;20;581;;;
Ireland;IRL;weekly;05/20/2019;05/26/2019;2019;5;21;570;;;
Ireland;IRL;weekly;05/27/2019;06/02/2019;2019;6;22;623;;;
Ireland;IRL;weekly;06/03/2019;06/09/2019;2019;6;23;546;;;
Ireland;IRL;weekly;06/10/2019;06/16/2019;2019;6;24;582;;;
Ireland;IRL;weekly;06/17/2019;06/23/2019;2019;6;25;633;;;
Ireland;IRL;weekly;06/24/2019;06/30/2019;2019;6;26;567;;;
Ireland;IRL;weekly;07/01/2019;07/07/2019;2019;7;27;575;;;
Ireland;IRL;weekly;07/08/2019;07/14/2019;2019;7;28;516;;;
Ireland;IRL;weekly;07/15/2019;07/21/2019;2019;7;29;532;;;
Ireland;IRL;weekly;07/22/2019;07/28/2019;2019;7;30;527;;;
Ireland;IRL;weekly;07/29/2019;08/04/2019;2019;8;31;511;;;
Ireland;IRL;weekly;08/05/2019;08/11/2019;2019;8;32;483;;;
Ireland;IRL;weekly;08/12/2019;08/18/2019;2019;8;33;529;;;
Ireland;IRL;weekly;08/19/2019;08/25/2019;2019;8;34;546;;;
Ireland;IRL;weekly;08/26/2019;09/01/2019;2019;9;35;566;;;
Ireland;IRL;weekly;09/02/2019;09/08/2019;2019;9;36;553;;;
Ireland;IRL;weekly;09/09/2019;09/15/2019;2019;9;37;564;;;
Ireland;IRL;weekly;09/16/2019;09/22/2019;2019;9;38;555;;;
Ireland;IRL;weekly;09/23/2019;09/29/2019;2019;9;39;566;;;
Ireland;IRL;weekly;09/30/2019;10/06/2019;2019;10;40;579;;;
Ireland;IRL;weekly;10/07/2019;10/13/2019;2019;10;41;596;;;
Ireland;IRL;weekly;10/14/2019;10/20/2019;2019;10;42;594;;;
Ireland;IRL;weekly;10/21/2019;10/27/2019;2019;10;43;604;;;
Ireland;IRL;weekly;10/28/2019;11/03/2019;2019;11;44;637;;;
Ireland;IRL;weekly;11/04/2019;11/10/2019;2019;11;45;597;;;
Ireland;IRL;weekly;11/11/2019;11/17/2019;2019;11;46;624;;;
Ireland;IRL;weekly;11/18/2019;11/24/2019;2019;11;47;654;;;
Ireland;IRL;weekly;11/25/2019;12/01/2019;2019;12;48;629;;;
Ireland;IRL;weekly;12/02/2019;12/08/2019;2019;12;49;639;;;
Ireland;IRL;weekly;12/09/2019;12/15/2019;2019;12;50;674;;;
Ireland;IRL;weekly;12/16/2019;12/22/2019;2019;12;51;725;;;
Ireland;IRL;weekly;12/23/2019;12/29/2019;2019;12;52;709;;;
Ireland;IRL;weekly;01/06/2020;01/12/2020;2020;1;2;740;735;5;2015-2019 historical data
Ireland;IRL;weekly;01/13/2020;01/19/2020;2020;1;3;647;725;-78;2015-2019 historical data
Ireland;IRL;weekly;01/20/2020;01/26/2020;2020;1;4;621;715;-94;2015-2019 historical data
Ireland;IRL;weekly;01/27/2020;02/02/2020;2020;2;5;635;705;-70;2015-2019 historical data
