tipo_dispositivo,codigo_dispositivo,latitud,longitud,id_barrio
POS,14140875,3.408738984,-76.497219,737996787
POS,14141733,3.436238164,-76.54503727,737999403
POS,14147011,3.450511126,-76.53831413,737998685
POS,14151286,3.4416437,-76.52046201,738000401
POS,14164347,3.487981938,-76.52157783,737998149
POS,14165906,3.458504699,-76.51049045,737998753
POS,14174320,3.422919107,-76.54266918,737998082
POS,14176432,3.37098245,-76.5186556,738000400
POS,14182620,3.402067524,-76.5409347,737998921
POS,14189211,3.469204238,-76.50965366,737998796
POS,14195093,3.410938605,-76.53310305,737998282
POS,14195929,3.42783453,-76.53697664,737998087
POS,14203699,3.379181315,-76.54286142,738000366
POS,14217731,3.364367311,-76.53489272,738000383
POS,14218200,3.432035114,-76.52681275,738000404
POS,14219901,3.433872196,-76.53499103,737998120
POS,14257653,3.468623902,-76.52676154,737998251
POS,14266894,3.415245887,-76.51748554,737997073
POS,14272884,3.466475811,-76.52666908,737998251
POS,14285282,3.44368729,-76.4963516,738000389
POS,14285969,3.469863668,-76.48212134,737998896
POS,14291439,3.416092191,-76.54807773,737998095
POS,14313381,3.433690114,-76.53738014,737998087
POS,14334114,3.448765246,-76.51671694,738000381
POS,14334239,3.45050615,-76.53054788,737998832
POS,14347140,3.364545376,-76.53579146,738000383
POS,14379424,3.447323196,-76.52021869,737998290
POS,14385082,3.450491484,-76.5302617,737998832
POS,14389811,3.442566586,-76.52107765,738000401
POS,14394217,3.44244485,-76.52704851,737999435
POS,14394993,3.442449328,-76.51076329,737998242
POS,14403190,3.408867865,-76.54761154,738001426
POS,14405831,3.424724051,-76.54809673,737999406
POS,14409783,3.443056375,-76.52142314,738000401
POS,14428031,3.387724059,-76.54442656,737998851
POS,14437875,3.452600844,-76.53019567,737998832
POS,14445621,3.384830993,-76.52356963,738000386
POS,14454037,3.451723867,-76.53108718,737998832
POS,14454268,3.423885331,-76.54398985,737999414
POS,14458525,3.371982939,-76.53927946,738000379
POS,14458608,3.446150256,-76.53995195,738002275
POS,14462113,3.45555859,-76.52090042,737998935
POS,14464580,3.381797212,-76.52725773,738000397
POS,14469753,3.414489781,-76.52457364,737998231
POS,14482194,3.461918054,-76.53010289,737998204
POS,15384811,3.486951334,-76.49747196,737998828
POS,15395734,3.397438723,-76.5379883,737998940
POS,15400039,3.393702252,-76.53221761,737998941
POS,15402597,3.432276902,-76.53710149,737998087
POS,15406382,3.436504119,-76.53613971,737999431
POS,15408263,3.443723836,-76.52054156,738000401
POS,15413594,3.420628718,-76.53963,737998111
POS,15417330,3.373327315,-76.54071024,738000377
POS,15445729,3.45671474,-76.52483786,737998935
POS,15446065,3.445030318,-76.5396126,738002274
POS,15447501,3.459964252,-76.53385689,737998259
POS,15453236,3.428440162,-76.51656557,737999415
POS,15456668,3.365063613,-76.52898285,738018187
POS,15460454,3.367947719,-76.53293652,738000383
POS,15473820,3.394395117,-76.54656243,737996834
POS,15489453,3.456733443,-76.53611635,737998266
POS,15489743,3.418524098,-76.51483738,737997029
POS,15535248,3.444497094,-76.52140944,737998290
POS,15542087,3.385658667,-76.52816556,738000397
POS,15546187,3.449793419,-76.54281508,737998685
POS,15546708,3.382543522,-76.53079186,738000397
POS,15546930,3.450301366,-76.52127041,737998290
POS,15548985,3.46238214,-76.53354247,737998259
POS,15550700,3.380072697,-76.54318519,738000366
POS,15552888,3.389590839,-76.53724963,738000412
POS,15555592,3.449573191,-76.52949856,737998912
POS,15557374,3.466135475,-76.49156842,737997005
POS,15559552,3.391686509,-76.54880625,737996845
POS,15560808,3.390501509,-76.54393736,737998851
POS,15565476,3.447569615,-76.48947324,738000388
POS,15566789,3.400640783,-76.53913069,737998922
POS,15572043,3.447690244,-76.54002117,738002275
POS,15576416,3.421708304,-76.54658068,737999427
POS,15581077,3.432117899,-76.53636345,737998087
POS,15586118,3.441613389,-76.5284436,737999435
POS,15588502,3.382384913,-76.52426792,738000386
POS,15589989,3.428878375,-76.54802155,737999406
POS,15590755,3.459367404,-76.5341573,737998259
POS,15598352,3.435108482,-76.52796727,738068452
POS,15598972,3.448054533,-76.54099688,738002275
POS,15599194,3.392943422,-76.52626878,737998941
POS,15621352,3.464480253,-76.53025826,737998194
POS,15621956,3.435558827,-76.5449849,737999403
POS,15643703,3.399950722,-76.54177697,737998922
POS,15649361,3.372075521,-76.51797588,738000400
POS,15653876,3.446417773,-76.51398796,738000381
POS,15656291,3.394096255,-76.53221426,737998941
POS,15659295,3.445288443,-76.53674586,738002274
POS,15665185,3.404041967,-76.54039855,737998921
POS,15673577,3.381191716,-76.52901982,738000397
POS,15684335,3.458691645,-76.4887616,737997003
POS,15691348,3.445670641,-76.53247906,737998195
POS,15692932,3.439134646,-76.53511625,737999431
POS,15696206,3.41075051,-76.53600954,737998099
POS,15696271,3.392796578,-76.54184899,737998852
POS,15702319,3.450233928,-76.53298651,737998832
POS,20004902,3.452822771,-76.53124942,737998832
POS,20006202,3.480950181,-76.52465208,737998149
POS,20011302,3.447382836,-76.53355513,737998195
POS,23159302,3.37376271,-76.54134047,738000377
POS,23185803,3.457739481,-76.5219356,737998935
POS,25016702,3.441873434,-76.52210272,738000401
POS,50031703,3.471109016,-76.52635652,737998251
POS,50035203,3.471109016,-76.52635652,737998251
POS,51379402,3.452641879,-76.53186141,737998832
POS,52011802,3.399455367,-76.54668602,737996829
POS,52313803,3.445398008,-76.51457633,737998242
POS,53739103,3.467562325,-76.52741024,737998251
POS,73345103,3.42245487,-76.50047668,737996729
POS,74065203,3.471135427,-76.52901337,737998194
POS,74414103,3.414535233,-76.5326668,737998099
POS,4001004771,3.433550574,-76.52788522,738068452
POS,14440739,3.480644565,-76.52129294,737998219
POS,14450696,3.39349166,-76.55340356,737996836
POS,14456362,3.451989263,-76.53931344,737998275
POS,14457428,3.440333361,-76.52587183,737999435
POS,14460778,3.368197969,-76.53192355,738000383
POS,14462139,3.435001452,-76.5450737,737999403
POS,14466650,3.342747885,-76.5318038,737996810
POS,14481907,3.449298783,-76.53400099,737998287
POS,14489074,3.452685478,-76.50173802,737998767
POS,14498299,3.470995685,-76.49311259,737999422
POS,14500656,3.452528448,-76.52012374,737998290
POS,14513469,3.462470635,-76.52738731,737998251
POS,14519185,3.484635187,-76.49415229,737999400
POS,14520001,3.395412548,-76.5458521,737998847
POS,14521207,3.425814202,-76.54594178,737999414
POS,14523179,3.417218857,-76.53674328,737998111
POS,14525448,3.386890898,-76.5396693,737998851
POS,14530794,3.454111632,-76.52055691,737998935
POS,14543227,3.428001916,-76.54716044,737999406
POS,14546352,3.468564083,-76.49709797,737997009
POS,14550578,3.450491484,-76.5302617,737998832
POS,14552038,3.425746903,-76.49457691,737996731
POS,14556120,3.37478651,-76.54716238,738000365
POS,14557334,3.473865979,-76.52285448,737998812
POS,14558910,3.414493833,-76.49541367,737996787
POS,14560072,3.441189479,-76.5284086,737999435
POS,14569248,3.397622799,-76.55413476,737996829
POS,14582373,3.435566697,-76.54397423,737999403
POS,14591242,3.478520699,-76.51827376,737998219
POS,14614937,3.449100811,-76.52697407,737999416
POS,14622013,3.4218485,-76.5504347,737998091
POS,14629539,3.435783248,-76.53628359,737999431
POS,14629877,3.371265374,-76.51947069,738000400
POS,14638431,3.454118004,-76.53012929,737998832
POS,14638860,3.390771317,-76.55381259,737996837
POS,14642243,3.448965415,-76.54035595,737998685
POS,14657951,3.415239446,-76.53471558,737998098
POS,14658843,3.374856172,-76.54678075,738000365
POS,14667166,3.468950014,-76.52865533,737998194
POS,14667752,3.450451331,-76.52520462,737999416
POS,14671317,3.466582722,-76.52722362,737998251
POS,14671358,3.421585976,-76.53861921,737998082
POS,14684047,3.421225139,-76.48287175,737998023
POS,14690200,3.418725967,-76.51751263,737997038
POS,14696744,3.382325091,-76.51841682,738000403
POS,14700546,3.444248598,-76.5403289,738002274
POS,14701601,3.40393722,-76.53622516,737998921
POS,14714091,3.45305013,-76.52110097,737998935
POS,14723480,3.451682367,-76.53294344,737998832
POS,14727846,3.449569438,-76.53480519,737998287
POS,14730576,3.448816763,-76.53796466,738002275
POS,14747836,3.45005316,-76.54022731,737998685
POS,14751036,3.398317589,-76.54891315,737996829
POS,14752604,3.468181886,-76.53094199,737998194
POS,14765275,3.434331844,-76.53993897,737998090
POS,14767107,3.421663292,-76.52730875,737998845
POS,14788053,3.449326164,-76.5289137,737998912
POS,14789119,3.451310236,-76.53081869,737998832
POS,14789440,3.457773981,-76.52197606,737998935
POS,14789945,3.408797166,-76.52972813,737998264
POS,14811657,3.41306588,-76.49176829,737996760
POS,14818934,3.420924001,-76.53886239,737998111
POS,14820807,3.47857309,-76.51834998,737998219
POS,14829097,3.461583621,-76.53335704,737998259
POS,14829352,3.469040143,-76.52675682,737998251
POS,14841084,3.413184161,-76.5256855,737998231
POS,14843767,3.480950181,-76.52465208,737998149
POS,14844328,3.381557561,-76.51596265,738000403
POS,14848303,3.429062458,-76.50923918,737996915
POS,14851596,3.334850631,-76.52663199,737996810
POS,14853667,3.442436856,-76.52227589,738000401
POS,14855480,3.384206026,-76.54233041,738000366
POS,14866735,3.449286695,-76.49907301,737999433
POS,14871529,3.404378202,-76.5476927,738001427
POS,14883920,3.398333503,-76.54427008,737998847
POS,14885768,3.408590405,-76.54629844,738001442
POS,15427289,3.395745935,-76.53254064,737998941
POS,15437684,3.439425068,-76.54229316,737998694
POS,15438443,3.435102132,-76.54522961,737999403
POS,15442411,3.39356079,-76.53713479,737998852
POS,15442536,3.419039009,-76.53797685,737998111
POS,15454408,3.401572754,-76.54405026,738001440
POS,15461734,3.438324923,-76.5349301,737999431
POS,15462005,3.419459321,-76.54308559,737999427
POS,15472616,3.439190366,-76.51411691,738000380
POS,15473515,3.439871949,-76.49505024,738000399
POS,15482904,3.459685085,-76.51347526,737998752
POS,15485980,3.452152856,-76.48842232,738000388
POS,15527518,3.432217396,-76.5412015,737998090
POS,15529910,3.467562325,-76.52741024,737998251
POS,15536311,3.442681538,-76.53311545,737999438
POS,15543507,3.348752593,-76.53035185,737996810
POS,15545684,3.475679462,-76.50579467,737999420
POS,15555295,3.452982574,-76.52901359,737998935
POS,15555535,3.400679417,-76.5317717,737998942
POS,15560741,3.41703363,-76.54064196,737998111
POS,15594633,3.449346065,-76.52819133,737998912
POS,15599186,3.432882392,-76.54335878,737999403
POS,15601248,3.390168537,-76.53617719,738000412
POS,15601263,3.421789845,-76.54860308,737998091
POS,15607229,3.41998879,-76.47023858,737998025
POS,15608912,3.370791349,-76.52767286,738000407
POS,15609712,3.439791533,-76.51955563,738000401
POS,15611973,3.46634525,-76.4865082,737997005
POS,15634975,3.45248752,-76.52939435,737998832
POS,15635287,3.442833961,-76.52521005,737999416
POS,15638109,3.403893782,-76.55636452,738000353
POS,15654114,3.467578994,-76.52734708,737998251
POS,15674641,3.431714825,-76.50078362,738000399
POS,15696248,3.368184105,-76.53189598,738000383
POS,15714025,3.478741191,-76.52542574,737998149
POS,15714173,3.465385286,-76.50141593,737999419
POS,15715998,3.421768791,-76.54173355,737998111
POS,15734643,3.422702172,-76.53831522,737998082
POS,15767775,3.435487766,-76.54185957,737999403
POS,16003102,3.432732988,-76.5423889,737998090
POS,23198403,3.461414075,-76.52806125,737998204
POS,51012203,3.448283477,-76.53803909,738002275
POS,51138303,3.435446949,-76.54082069,737999403
POS,51200503,3.444340059,-76.53584752,737999438
POS,52010602,3.432711193,-76.53532898,737998120
POS,52016302,3.465385286,-76.50141593,737999419
POS,52313403,3.446679649,-76.53325897,737998195
POS,53030603,3.420004288,-76.51714877,737999415
POS,60013402,3.427962542,-76.54539243,737999406
POS,61007102,3.45602483,-76.52207628,737998935
POS,73305203,3.43968718,-76.5266151,737999435
POS,73494503,3.405603458,-76.54083102,738001440
POS,74232203,3.41388522,-76.54859099,738001428
POS,74314403,3.409756269,-76.54219494,738001442
POS,74413103,3.451104835,-76.53314115,737998832
POS,74478903,3.465527627,-76.50087423,737999419
POS,74487903,3.387997483,-76.52040161,738000386
POS,74494803,3.398445992,-76.55400717,737996829
POS,74656203,3.452982574,-76.52901359,737998935
POS,74669703,3.387330732,-76.53660539,738000412
POS,4023000187,3.447904541,-76.53239328,737998195
POS,14874853,3.420839487,-76.53072575,737998100
POS,14887251,3.472211779,-76.52759807,737998194
POS,14890123,3.468642446,-76.52668461,737998251
POS,14906028,3.483458631,-76.49546031,737999400
POS,14910905,3.39831185,-76.53853713,737998922
POS,14913628,3.404481619,-76.54866367,738001427
POS,14937643,3.397519837,-76.524795,737998244
POS,14941082,3.449221246,-76.53982647,737998685
POS,14945653,3.406404307,-76.52012921,737997030
POS,14949424,3.424302057,-76.5445883,737999414
POS,14958896,3.450765543,-76.52758393,737998935
POS,14959639,3.448688863,-76.52763069,737999416
POS,14975791,3.471977958,-76.5267249,737998194
POS,14981237,3.445147402,-76.51649506,737998242
POS,14981708,3.462401231,-76.53246447,737998194
POS,14987176,3.385061854,-76.52040147,738000386
POS,14992366,3.437244191,-76.53408004,737999431
POS,14994123,3.422919107,-76.54266918,737998082
POS,15031404,3.451675408,-76.53172856,737998832
POS,15053093,3.48375969,-76.49686523,737998838
POS,15060346,3.461153866,-76.53292494,737998259
POS,15069594,3.435838022,-76.54206758,737999403
POS,15072424,3.421231566,-76.54180337,737998111
POS,15077779,3.409712122,-76.55261038,738001426
POS,15081276,3.413209055,-76.51498206,737997089
POS,15082761,3.460019423,-76.51994441,737998805
POS,15098478,3.427088379,-76.53714598,737998087
POS,15106511,3.38089705,-76.52008881,738000403
POS,15139900,3.458873871,-76.53342934,737998259
POS,15155369,3.4256614,-76.52098106,738000404
POS,15163124,3.463908114,-76.53046919,737998194
POS,15180169,3.408738984,-76.497219,737996787
POS,15189384,3.436120358,-76.53803738,737998087
POS,15197890,3.490810639,-76.51473844,737998174
POS,15197916,3.469704985,-76.52331291,737998812
POS,15209620,3.405454439,-76.54914056,738001427
POS,15236201,3.385941428,-76.53868938,738000366
POS,15246119,3.371460825,-76.52200922,738000400
POS,15271794,3.403753967,-76.54115836,738001440
POS,15282338,3.390606,-76.54439983,737998851
POS,15283492,3.47460212,-76.4801277,737998909
POS,15303811,3.358162331,-76.52903468,737996810
POS,15311269,3.487210168,-76.52560793,737998149
POS,15315138,3.461614784,-76.51681833,737998805
POS,15372477,3.439361808,-76.51478769,738000380
POS,15384035,3.436007581,-76.52912553,737999435
POS,15390008,3.381684909,-76.52898185,738000397
POS,15390206,3.428937575,-76.53394524,737998120
POS,15396740,3.447597991,-76.53350592,737998195
POS,15398811,3.464729278,-76.53121864,737998194
POS,15404122,3.44527424,-76.53173431,737999438
POS,15415086,3.397623906,-76.55311389,737996829
POS,15434079,3.469760706,-76.50835852,737999421
POS,15438351,3.378379663,-76.53977986,738000377
POS,15442304,3.384633837,-76.528324,738000397
POS,15444235,3.442383842,-76.50252707,737998269
POS,15456320,3.435026474,-76.5355713,737999431
POS,15465008,3.391406635,-76.54989938,737996993
POS,15466097,3.435784923,-76.51571309,737996824
POS,15469059,3.463526098,-76.53021199,737998204
POS,15469240,3.423275509,-76.54251172,737998082
POS,15476732,3.440304063,-76.53314722,737998164
POS,15483563,3.448242537,-76.48903345,738000388
POS,15525397,3.468264748,-76.4836304,737998896
POS,15529647,3.423501479,-76.54442515,737999414
POS,15539141,3.435339178,-76.54472896,737999403
POS,15541519,3.373327315,-76.54071024,738000377
POS,15544539,3.401355216,-76.55423503,737998169
POS,15544935,3.460362933,-76.52751826,737998204
POS,15546203,3.384546725,-76.52427078,738000386
POS,15550718,3.448779737,-76.53247282,737998195
POS,15551344,3.446264252,-76.51388392,737998242
POS,15559701,3.394467357,-76.55592768,737996836
POS,15561970,3.369285113,-76.53700778,738000383
POS,15563521,3.422919107,-76.54266918,737998082
POS,15565393,3.450491484,-76.5302617,737998832
POS,15576150,3.391024064,-76.54058276,737998851
POS,15576895,3.457580199,-76.52551296,737998935
POS,15583578,3.412333127,-76.54106387,737998124
POS,15606296,3.396354812,-76.53824619,737998922
POS,15613466,3.451009773,-76.53715505,737998287
POS,15615206,3.434046219,-76.5453282,737999403
POS,15630965,3.383215508,-76.5235987,738000386
POS,15650054,3.407000529,-76.54301691,738001442
POS,15658750,3.399309104,-76.54147068,737998922
POS,15663099,3.457146164,-76.53548097,737998266
POS,15665193,3.398329897,-76.54062725,737998922
POS,15676687,3.421195925,-76.55017877,737998091
POS,15676703,3.405220033,-76.52973407,737998942
POS,15681190,3.436741531,-76.53115527,737998164
POS,15691371,3.467648695,-76.50388618,737999419
POS,15711161,3.4350215,-76.5450892,737999403
POS,15712649,3.479784257,-76.51581946,737998207
POS,15765662,3.453311602,-76.52624963,737998935
POS,15766231,3.395770551,-76.54590259,737998847
POS,19089703,3.371119168,-76.52774051,738000407
POS,23001102,3.458329536,-76.52574546,737998935
POS,23161903,3.434606173,-76.53488147,737999431
POS,23196302,3.450858121,-76.53539565,737998287
POS,32031203,3.477450745,-76.52594729,737998149
POS,51149503,3.453842591,-76.50987819,737998767
POS,51203303,3.430706579,-76.51593928,737996828
POS,52012102,3.453762885,-76.48619997,737997003
POS,53130803,3.42789856,-76.53691744,737998087
POS,73144003,3.394239294,-76.52816486,737998941
POS,74310103,3.45083524,-76.5354431,737998287
POS,74665203,3.458473003,-76.53432856,737998259
POS,4023000138,3.432575134,-76.54291337,737999403
POS,12516464,3.397438723,-76.5379883,737998940
POS,12526851,3.365744263,-76.53092897,738000383
POS,12538666,3.419911868,-76.52721603,737998845
POS,12556916,3.46879755,-76.51560341,738000363
POS,12557336,3.46050175,-76.5296959,737998204
POS,12561510,3.467372378,-76.52170676,737998812
POS,12561726,3.469742111,-76.5108816,737998798
POS,12572293,3.391085027,-76.53863224,737998851
POS,12578316,3.46558324,-76.52657181,737998251
POS,12583068,3.373327315,-76.54071024,738000377
POS,12585220,3.38529143,-76.516771,738000403
POS,12589743,3.467582969,-76.52887055,737998251
POS,12602199,3.444867375,-76.50327033,738000362
POS,12602314,3.457436916,-76.53659371,737998266
POS,12615381,3.404032139,-76.54646584,738001440
POS,12618708,3.456965559,-76.53609152,737998266
POS,12628798,3.363772422,-76.53205076,738000383
POS,12633764,3.464078903,-76.52794257,737998251
POS,12636833,3.422284098,-76.54042466,737998082
POS,12652921,3.454364224,-76.53718692,737998275
POS,12659298,3.452987813,-76.53780119,737998275
POS,12659637,3.406496278,-76.53267409,737998934
POS,12661914,3.396768483,-76.5478561,737996829
POS,12665709,3.457226618,-76.522612,737998935
POS,12666483,3.461104912,-76.53095966,737998204
POS,12675450,3.45271129,-76.53609138,737998275
POS,12676912,3.419731212,-76.54611516,737999427
POS,12679619,3.395169831,-76.53833657,737998852
POS,12697801,3.412763852,-76.54164808,738001441
POS,12719613,3.413903905,-76.54091989,738001441
POS,12732178,3.459094265,-76.52483921,737998932
POS,12741039,3.355194525,-76.53025063,737996810
POS,12743878,3.466154942,-76.52901058,737998251
POS,12754602,3.44723253,-76.539897,738002275
POS,12770111,3.46182297,-76.5284884,737998204
POS,12772976,3.434135574,-76.53504001,737998087
POS,12773693,3.460497155,-76.53364229,737998259
POS,12774196,3.451525204,-76.48386369,738000351
POS,12774725,3.470004007,-76.52779965,737998251
POS,12776308,3.449472625,-76.52495273,737999416
POS,12785127,3.383685654,-76.52347405,738000386
POS,12787412,3.428292621,-76.53045371,738000413
POS,12789608,3.457698307,-76.5344819,737998259
POS,12809349,3.402656632,-76.54148082,738001440
POS,12811543,3.448369871,-76.53095695,737998912
POS,12818712,3.368288081,-76.53210275,738000383
POS,12822904,3.429949263,-76.53614763,737998120
POS,12835625,3.434281132,-76.53605249,737998087
POS,12840021,3.380846728,-76.53118387,738000397
POS,12841011,3.433665584,-76.52823697,738068452
POS,12841326,3.444128715,-76.52536273,737999416
POS,12852232,3.397553655,-76.509295,737996910
POS,12888673,3.45137147,-76.5318528,737998832
POS,12897310,3.454954674,-76.53616012,737998259
POS,12942074,3.442470305,-76.53073276,737999435
POS,12945192,3.444291213,-76.50071573,738000362
POS,12945200,3.480550771,-76.52227802,737998149
POS,12946091,3.445123387,-76.48680744,738000351
POS,12947362,3.429602245,-76.5363858,737998087
POS,12970547,3.394638226,-76.54571295,737998847
POS,12971651,3.491070463,-76.51560463,737998174
POS,12975454,3.364548394,-76.53580669,738000383
POS,12975728,3.417008029,-76.53857592,737998111
POS,12979969,3.408716914,-76.51875368,737997030
POS,12992814,3.448601486,-76.52936784,737998912
POS,12993077,3.451869142,-76.52314063,737998935
POS,12993333,3.363908592,-76.53259504,738000383
POS,12998571,3.413990005,-76.54089542,738001441
POS,13025473,3.432485578,-76.52765656,738068452
POS,13025481,3.451909182,-76.53946889,737998275
POS,14910913,3.450511367,-76.54039205,737998685
POS,14911119,3.426499169,-76.54501893,737999414
POS,14921894,3.373967969,-76.51685139,738000400
POS,14928261,3.414319188,-76.54482895,738001441
POS,14929673,3.44164295,-76.53185902,737998164
POS,14944292,3.454310282,-76.52024534,737998935
POS,14949283,3.477858711,-76.50649699,737999420
POS,14962518,3.447051277,-76.52079864,737998290
POS,14963623,3.47008999,-76.49613569,737999418
POS,14964142,3.456713591,-76.5361323,737998266
POS,14965925,3.435107903,-76.52800524,738068452
POS,14978936,3.44936465,-76.54077166,737998685
POS,14984645,3.427907964,-76.54860823,737999406
POS,14995989,3.469451854,-76.5293322,737998194
POS,15004724,3.453963745,-76.52683174,737998935
POS,15010929,3.438218177,-76.52586615,737999435
POS,15013436,3.450491484,-76.5302617,737998832
POS,15027055,3.433706577,-76.52823891,738068452
POS,15035926,3.459539384,-76.53072217,737998259
POS,15043250,3.410317692,-76.53816501,737998098
POS,15060395,3.385289395,-76.52005677,738000403
POS,15069495,3.436497,-76.53642923,737999431
POS,15089659,3.448601486,-76.52936784,737998912
POS,15094451,3.400057612,-76.51851546,737997030
POS,15100316,3.435639555,-76.47844249,737999396
POS,15102189,3.476048434,-76.48487331,737998896
POS,15104011,3.413990005,-76.54089542,738001441
POS,15106149,3.452204603,-76.51992791,737998290
POS,15108699,3.490459042,-76.49727881,737998826
POS,15109127,3.352887588,-76.53036101,737996810
POS,15110687,3.45667242,-76.53335845,737998259
POS,15111099,3.402977386,-76.54069232,737998921
POS,15113996,3.443420952,-76.52601689,737999416
POS,15118334,3.446956982,-76.53346708,737998195
POS,15123664,3.370853669,-76.52368836,738000400
POS,15129448,3.465964307,-76.53024069,737998194
POS,15132194,3.446639675,-76.53354008,737998195
POS,15132202,3.468410289,-76.51389953,737998797
POS,15143415,3.456339842,-76.51878398,737998749
POS,15143860,3.479480525,-76.52578513,737998257
POS,15149081,3.475296985,-76.51931886,737998812
POS,15162910,3.426546144,-76.52887947,737998119
POS,15199755,3.436340169,-76.5446872,737999403
POS,15202427,3.463747971,-76.51303878,737998805
POS,15209174,3.462131885,-76.53218404,737998194
POS,15213341,3.487240529,-76.51125104,737998202
POS,15247083,3.435487766,-76.54185957,737999403
POS,15262264,3.430633716,-76.53765279,737998087
POS,15272008,3.452987813,-76.53780119,737998275
POS,15276249,3.439163679,-76.49526333,738000399
POS,15281199,3.441984861,-76.53361792,737999438
POS,15283005,3.451031216,-76.52902487,737998832
POS,15285398,3.421956383,-76.4913616,738012975
POS,15319445,3.435382348,-76.52280236,737998835
POS,15329204,3.469973368,-76.52262634,737998812
POS,15342827,3.41682083,-76.5417508,738001441
POS,15343536,3.44921043,-76.52887053,737998912
POS,15350036,3.415241606,-76.54021937,737998124
POS,15394737,3.385013039,-76.52835732,738000397
POS,15399231,3.410277466,-76.5397231,737998129
POS,15404577,3.422745506,-76.54092401,737998082
POS,15407398,3.434740816,-76.54487218,737999403
POS,15409014,3.455794624,-76.52211502,737998935
POS,15409410,3.407516362,-76.55352449,738001426
POS,15412448,3.486207447,-76.49957756,737998838
POS,15416704,3.450624139,-76.54088735,737998685
POS,15421365,3.456713591,-76.5361323,737998266
POS,15427776,3.470997739,-76.52530494,737998251
POS,15434384,3.427347134,-76.46953347,737998071
POS,15435662,3.422919107,-76.54266918,737998082
POS,15444896,3.458543802,-76.53298808,737998259
POS,15452022,3.453885631,-76.52039589,737998935
POS,15455173,3.45266006,-76.53135022,737998832
POS,15463102,3.486119878,-76.5056608,737998202
POS,15467293,3.38722874,-76.53768894,738000412
POS,15469315,3.402757587,-76.54390815,738001440
POS,15476310,3.466065611,-76.53023321,737998194
POS,15532682,3.454008595,-76.53627547,737998275
POS,15539497,3.423774895,-76.54233954,737998082
POS,15555923,3.471478728,-76.52362541,737998812
POS,15562341,3.458037044,-76.51629532,737998749
POS,15565583,3.399087491,-76.54338676,737998847
POS,15568645,3.383660055,-76.521836,738000386
POS,15582554,3.366234913,-76.52811011,738018187
POS,15587769,3.437834478,-76.5337526,737999431
POS,15588205,3.458157078,-76.5351974,737998259
POS,15589567,3.460133675,-76.52802492,737998204
POS,15603541,3.407042232,-76.54818448,738001426
POS,15607450,3.490459042,-76.49727881,737998826
POS,15632110,3.411106127,-76.51218681,737996913
POS,15659691,3.464334251,-76.49541482,737997005
POS,15672033,3.395510358,-76.52687001,737998941
POS,15676943,3.397998092,-76.54213627,737998922
POS,15678261,3.420358444,-76.54723352,737999427
POS,15682248,3.462261591,-76.50529238,737999409
POS,15683980,3.383918757,-76.53304738,738000397
POS,15696529,3.4387814,-76.51968545,738000401
POS,15697618,3.393593767,-76.55131848,737996845
POS,15708761,3.454223351,-76.53847344,737998266
POS,15710676,3.464274098,-76.5045329,737999409
POS,15715360,3.453046701,-76.53700262,737998275
POS,15718042,3.371982939,-76.53927946,738000379
POS,19068603,3.393865502,-76.54940015,737996845
POS,20011402,3.451155057,-76.51725946,737998761
POS,23001602,3.461836108,-76.53040895,737998204
POS,23188403,3.431114653,-76.5357914,737998120
POS,23199002,3.462849029,-76.52071086,737998812
POS,48000902,3.462940374,-76.49984925,737999419
POS,51018002,3.395759427,-76.53786141,737998852
POS,51150603,3.481945457,-76.5144349,737998207
POS,51171703,3.425894064,-76.54591282,737999414
POS,51189603,3.469349797,-76.48511794,737998896
POS,51202503,3.43140963,-76.53570433,737998120
POS,51246503,3.430574929,-76.51803045,737996814
POS,51266203,3.448021568,-76.53244324,737998195
POS,52011502,3.38867117,-76.53879262,737998851
POS,52310103,3.45083524,-76.5354431,737998287
POS,60001203,3.446822466,-76.53422078,737998195
POS,60011402,3.393657077,-76.54610399,737996845
POS,73194003,3.413520986,-76.47057674,737998030
POS,73356503,3.404466565,-76.54712884,738001427
POS,74313803,3.445398008,-76.51457633,737998242
POS,74412903,3.486080646,-76.49466832,737998878
POS,4001001801,3.451107104,-76.53313097,737998832
POS,15249535,3.449840896,-76.52191438,737998290
POS,15251143,3.386730962,-76.54097045,737998851
POS,15253750,3.387209086,-76.53783299,738000412
POS,15257272,3.469091846,-76.50917883,737999421
POS,15259237,3.45996099,-76.52880601,737998204
POS,15259898,3.367296563,-76.53343644,738000383
POS,15274186,3.477047994,-76.51820885,737998219
POS,15284557,3.38034486,-76.51568539,738000403
POS,15300833,3.436697683,-76.47007273,737997188
POS,15306319,3.430345723,-76.53886504,737998087
POS,15312028,3.420049953,-76.5448163,737999427
POS,15312275,3.38077295,-76.53056629,738000397
POS,15317662,3.398284001,-76.54774536,737996829
POS,15319775,3.422073679,-76.54347123,737999427
POS,15336431,3.451160397,-76.52058072,737998290
POS,15341886,3.400201881,-76.54382465,737998847
POS,15346034,3.437229227,-76.4711285,737997188
POS,15361843,3.479912107,-76.52408391,737998149
POS,15363260,3.442826592,-76.52946268,737998193
POS,15376320,3.47853859,-76.52356199,737998149
POS,15378953,3.466787011,-76.52994215,737998251
POS,15383565,3.428882963,-76.49588819,737998953
POS,15387871,3.412333127,-76.54106387,737998124
POS,15398472,3.399105297,-76.54607972,737998847
POS,15400864,3.448026779,-76.53776506,738002275
POS,15408156,3.431714141,-76.53936088,737998090
